imgA,imgB,kpA,kpB,good_matches
neigeA-00.jpg,neigeB-00.jpg,500,500,220
neigeA-01.jpg,neigeB-01.jpg,500,500,259
neigeA-02.jpg,neigeB-02.jpg,500,500,252
neigeA-03.jpg,neigeB-03.jpg,500,500,245
neigeA-04.jpg,neigeB-04.jpg,500,500,241
neigeA-05.jpg,neigeB-05.jpg,500,500,227
neigeA-06.jpg,neigeB-06.jpg,500,500,190
neigeA-07.jpg,neigeB-07.jpg,500,500,245
neigeA-08.jpg,neigeB-08.jpg,500,500,268
neigeA-09.jpg,neigeB-09.jpg,500,500,313
